,loss,mae,mean_q,mean_eps,episode_reward,nb_episode_steps,nb_steps,episode,duration
0,0,0,0,0,30.0,479,479,0,1.0369185000000005
1, 0, 0, 0, 0, 215.0, 832, 1311, 1, 1.7631611000000014
2, 0, 0, 0, 0, 150.0, 783, 2094, 2, 1.6808353
3, 0, 0, 0, 0, 125.0, 463, 2557, 3, 0.9925435999999994
4, 0, 0, 0, 0, 35.0, 380, 2937, 4, 0.8412413000000001
5, 0, 0, 0, 0, 80.0, 381, 3318, 5, 0.8894591999999992
6, 0, 0, 0, 0, 50.0, 537, 3855, 6, 1.2899884000000021
7, 0, 0, 0, 0, 120.0, 568, 4423, 7, 1.2172677000000007
8, 0, 0, 0, 0, 135.0, 823, 5246, 8, 1.6699283999999999
9, 0, 0, 0, 0, 120.0, 775, 6021, 9, 1.5868402999999986
10, 0, 0, 0, 0, 105.0, 665, 6686, 10, 1.4840423999999999
11, 0, 0, 0, 0, 125.0, 827, 7513, 11, 1.7255636999999986
12, 0, 0, 0, 0, 55.0, 675, 8188, 12, 1.449903599999999
13, 0, 0, 0, 0, 210.0, 946, 9134, 13, 2.014791500000001
14, 0, 0, 0, 0, 20.0, 433, 9567, 14, 0.9167991999999998
15, 0, 0, 0, 0, 310.0, 1028, 10595, 15, 2.0893015000000013
16, 0, 0, 0, 0, 210.0, 659, 11254, 16, 1.4217961999999993
17, 0, 0, 0, 0, 185.0, 883, 12137, 17, 1.8740152000000023
18, 0, 0, 0, 0, 105.0, 720, 12857, 18, 1.5229951999999969
19, 0, 0, 0, 0, 165.0, 906, 13763, 19, 1.9816584999999947
20, 0, 0, 0, 0, 55.0, 378, 14141, 20, 0.7943326000000042
21, 0, 0, 0, 0, 105.0, 547, 14688, 21, 1.1418600000000012
22, 0, 0, 0, 0, 140.0, 622, 15310, 22, 1.2998620999999986
23, 0, 0, 0, 0, 145.0, 647, 15957, 23, 1.4024366999999955
24, 0, 0, 0, 0, 105.0, 675, 16632, 24, 1.4854133999999988
25, 0, 0, 0, 0, 180.0, 703, 17335, 25, 1.4553149000000047
26, 0, 0, 0, 0, 210.0, 781, 18116, 26, 1.6258041999999975
27, 0, 0, 0, 0, 100.0, 491, 18607, 27, 1.1271254999999982
28, 0, 0, 0, 0, 205.0, 912, 19519, 28, 1.910050500000004
29, 0, 0, 0, 0, 5.0, 570, 20089, 29, 1.2040429999999986
30, 0, 0, 0, 0, 210.0, 952, 21041, 30, 2.046947000000003
31, 0, 0, 0, 0, 185.0, 656, 21697, 31, 1.3901486000000034
32, 0, 0, 0, 0, 35.0, 596, 22293, 32, 1.2625375000000005
33, 0, 0, 0, 0, 150.0, 633, 22926, 33, 1.3456758999999963
34, 0, 0, 0, 0, 80.0, 590, 23516, 34, 1.3244471999999945
35, 0, 0, 0, 0, 120.0, 732, 24248, 35, 1.5383897999999974
36, 0, 0, 0, 0, 240.0, 806, 25054, 36, 1.674935700000006
37, 0, 0, 0, 0, 315.0, 998, 26052, 37, 2.1054795000000013
38, 0, 0, 0, 0, 125.0, 757, 26809, 38, 1.6051817000000028
39, 0, 0, 0, 0, 105.0, 639, 27448, 39, 1.329860299999993
40, 0, 0, 0, 0, 80.0, 429, 27877, 40, 0.9077569000000096
41, 0, 0, 0, 0, 105.0, 656, 28533, 41, 1.4729851999999966
42, 0, 0, 0, 0, 135.0, 542, 29075, 42, 1.122940700000001
43, 0, 0, 0, 0, 170.0, 967, 30042, 43, 1.9758519000000092
44, 0, 0, 0, 0, 210.0, 916, 30958, 44, 1.9793849999999935
45, 0, 0, 0, 0, 30.0, 462, 31420, 45, 0.9652287999999913
46, 0, 0, 0, 0, 155.0, 648, 32068, 46, 1.3795166999999964
47, 0, 0, 0, 0, 80.0, 648, 32716, 47, 1.3512146999999999
48, 0, 0, 0, 0, 135.0, 813, 33529, 48, 1.8049647999999934
49, 0, 0, 0, 0, 80.0, 419, 33948, 49, 0.8737868000000049
50, 0, 0, 0, 0, 105.0, 533, 34481, 50, 1.1097287999999992
51, 0, 0, 0, 0, 75.0, 539, 35020, 51, 1.1527657000000033
52, 0, 0, 0, 0, 325.0, 695, 35715, 52, 1.600011699999996
53, 0, 0, 0, 0, 155.0, 718, 36433, 53, 1.4893789999999996
54, 0, 0, 0, 0, 410.0, 884, 37317, 54, 1.8624276000000037
55, 0, 0, 0, 0, 270.0, 1293, 38610, 55, 2.727754400000009
56, 0, 0, 0, 0, 155.0, 713, 39323, 56, 1.5157363000000004
57, 0, 0, 0, 0, 90.0, 448, 39771, 57, 0.9198434999999989
58, 0, 0, 0, 0, 110.0, 499, 40270, 58, 1.067313999999996
59, 0, 0, 0, 0, 295.0, 1333, 41603, 59, 2.771483500000002
60, 0, 0, 0, 0, 135.0, 786, 42389, 60, 1.6103067999999894
61, 0, 0, 0, 0, 255.0, 880, 43269, 61, 1.9289184999999947
62, 0, 0, 0, 0, 135.0, 562, 43831, 62, 1.205440699999997
63, 0, 0, 0, 0, 110.0, 641, 44472, 63, 1.3667226999999968
64, 0, 0, 0, 0, 125.0, 817, 45289, 64, 1.7502987000000019
65, 0, 0, 0, 0, 105.0, 572, 45861, 65, 1.2641801999999984
66, 0, 0, 0, 0, 135.0, 642, 46503, 66, 1.3036632999999966
67, 0, 0, 0, 0, 110.0, 624, 47127, 67, 1.2678731999999968
68, 0, 0, 0, 0, 155.0, 783, 47910, 68, 1.6410233999999946
69, 0, 0, 0, 0, 225.0, 710, 48620, 69, 1.5489181999999886
70, 0, 0, 0, 0, 210.0, 825, 49445, 70, 1.7051025999999894
71, 0, 0, 0, 0, 30.0, 499, 49944, 71, 1.0618188000000117
72, 0, 0, 0, 0, 210.0, 918, 50862, 72, 1.9914467999999914
73, 0, 0, 0, 0, 380.0, 1183, 52045, 73, 2.405224599999997
74, 0, 0, 0, 0, 230.0, 969, 53014, 74, 2.1059403000000003
75, 0, 0, 0, 0, 110.0, 605, 53619, 75, 1.2760351999999955
76, 0, 0, 0, 0, 210.0, 806, 54425, 76, 1.614766099999997
77, 0, 0, 0, 0, 105.0, 641, 55066, 77, 1.344302099999993
78, 0, 0, 0, 0, 90.0, 567, 55633, 78, 1.2780898999999977
79, 0, 0, 0, 0, 75.0, 401, 56034, 79, 0.8604097999999993
80, 0, 0, 0, 0, 195.0, 817, 56851, 80, 1.694675000000018
81, 0, 0, 0, 0, 180.0, 666, 57517, 81, 1.4050920999999903
82, 0, 0, 0, 0, 165.0, 761, 58278, 82, 1.651152599999989
83, 0, 0, 0, 0, 155.0, 622, 58900, 83, 1.3016762000000028
84, 0, 0, 0, 0, 40.0, 428, 59328, 84, 0.8807395000000042
85, 0, 0, 0, 0, 110.0, 413, 59741, 85, 0.8617332000000033
86, 0, 0, 0, 0, 155.0, 394, 60135, 86, 0.868587500000018
87, 0, 0, 0, 0, 110.0, 647, 60782, 87, 1.4372807999999964
88, 0, 0, 0, 0, 155.0, 698, 61480, 88, 1.4571765000000028
89, 0, 0, 0, 0, 80.0, 411, 61891, 89, 0.8714669000000015
90, 0, 0, 0, 0, 65.0, 476, 62367, 90, 1.0049597999999946
91, 0, 0, 0, 0, 100.0, 397, 62764, 91, 0.9389122999999984
92, 0, 0, 0, 0, 80.0, 480, 63244, 92, 0.9878957999999898
