,loss,mae,mean_q,mean_eps,episode_reward,nb_episode_steps,nb_steps,episode,duration
0,0,0,0,0,410.0,1164,1164,0,2.5930343999999987
1, 0, 0, 0, 0, 50.0, 397, 1561, 1, 0.9074693000000007
2, 0, 0, 0, 0, 80.0, 385, 1946, 2, 0.9671883999999995
3, 0, 0, 0, 0, 355.0, 960, 2906, 3, 2.089281700000001
4, 0, 0, 0, 0, 105.0, 674, 3580, 4, 1.692654700000002
5, 0, 0, 0, 0, 20.0, 395, 3975, 5, 0.9979555000000033
6, 0, 0, 0, 0, 180.0, 703, 4678, 6, 1.6644912000000005
7, 0, 0, 0, 0, 50.0, 687, 5365, 7, 1.5364302000000016
8, 0, 0, 0, 0, 110.0, 633, 5998, 8, 1.5676717999999994
9, 0, 0, 0, 0, 35.0, 393, 6391, 9, 0.9090863999999996
10, 0, 0, 0, 0, 85.0, 588, 6979, 10, 1.2596573000000006
11, 0, 0, 0, 0, 110.0, 707, 7686, 11, 1.6613155000000006
12, 0, 0, 0, 0, 210.0, 732, 8418, 12, 1.8334103000000006
13, 0, 0, 0, 0, 155.0, 587, 9005, 13, 1.2838511999999973
14, 0, 0, 0, 0, 75.0, 413, 9418, 14, 0.9200518999999971
15, 0, 0, 0, 0, 145.0, 929, 10347, 15, 2.0406774
16, 0, 0, 0, 0, 195.0, 855, 11202, 16, 1.8334021000000007
17, 0, 0, 0, 0, 120.0, 771, 11973, 17, 1.678381899999998
18, 0, 0, 0, 0, 285.0, 939, 12912, 18, 1.9830034000000012
19, 0, 0, 0, 0, 140.0, 788, 13700, 19, 1.6952983999999987
20, 0, 0, 0, 0, 75.0, 609, 14309, 20, 1.3131039000000015
21, 0, 0, 0, 0, 80.0, 592, 14901, 21, 1.2909773000000015
22, 0, 0, 0, 0, 110.0, 654, 15555, 22, 1.4011951000000025
23, 0, 0, 0, 0, 180.0, 661, 16216, 23, 1.4343024
24, 0, 0, 0, 0, 90.0, 642, 16858, 24, 1.3630562000000026
25, 0, 0, 0, 0, 90.0, 641, 17499, 25, 1.3621057000000008
26, 0, 0, 0, 0, 105.0, 660, 18159, 26, 1.4115469999999988
27, 0, 0, 0, 0, 110.0, 781, 18940, 27, 1.6882326000000063
28, 0, 0, 0, 0, 215.0, 836, 19776, 28, 1.772936399999999
29, 0, 0, 0, 0, 165.0, 961, 20737, 29, 2.0707959000000002
30, 0, 0, 0, 0, 370.0, 1006, 21743, 30, 2.1587320000000005
31, 0, 0, 0, 0, 45.0, 397, 22140, 31, 0.8704144000000014
32, 0, 0, 0, 0, 245.0, 935, 23075, 32, 1.9689347000000055
33, 0, 0, 0, 0, 530.0, 1292, 24367, 33, 2.702053499999998
34, 0, 0, 0, 0, 65.0, 556, 24923, 34, 1.1785899000000057
35, 0, 0, 0, 0, 105.0, 535, 25458, 35, 1.1653445000000033
36, 0, 0, 0, 0, 110.0, 466, 25924, 36, 1.0089848000000075
37, 0, 0, 0, 0, 120.0, 496, 26420, 37, 1.0825418000000013
38, 0, 0, 0, 0, 155.0, 665, 27085, 38, 1.4060001
39, 0, 0, 0, 0, 105.0, 696, 27781, 39, 1.5047706000000005
40, 0, 0, 0, 0, 210.0, 722, 28503, 40, 1.5750811000000056
41, 0, 0, 0, 0, 50.0, 399, 28902, 41, 0.8528804000000036
42, 0, 0, 0, 0, 50.0, 521, 29423, 42, 1.1292825000000022
43, 0, 0, 0, 0, 105.0, 607, 30030, 43, 1.3226120000000066
44, 0, 0, 0, 0, 120.0, 442, 30472, 44, 0.9724001000000015
45, 0, 0, 0, 0, 110.0, 729, 31201, 45, 1.5663413999999989
46, 0, 0, 0, 0, 110.0, 690, 31891, 46, 1.5325444000000061
47, 0, 0, 0, 0, 135.0, 710, 32601, 47, 1.5529981999999904
48, 0, 0, 0, 0, 120.0, 597, 33198, 48, 1.2883804000000083
49, 0, 0, 0, 0, 105.0, 503, 33701, 49, 1.085554099999996
50, 0, 0, 0, 0, 110.0, 707, 34408, 50, 1.5111276999999887
51, 0, 0, 0, 0, 105.0, 733, 35141, 51, 1.633322800000002
52, 0, 0, 0, 0, 260.0, 975, 36116, 52, 2.1496997999999934
53, 0, 0, 0, 0, 60.0, 594, 36710, 53, 1.3259195999999918
54, 0, 0, 0, 0, 50.0, 414, 37124, 54, 0.9263296999999966
55, 0, 0, 0, 0, 455.0, 1461, 38585, 55, 3.2224853000000024
56, 0, 0, 0, 0, 155.0, 771, 39356, 56, 1.6500567000000075
57, 0, 0, 0, 0, 105.0, 632, 39988, 57, 1.3979108000000053
58, 0, 0, 0, 0, 135.0, 645, 40633, 58, 1.4422720999999967
59, 0, 0, 0, 0, 75.0, 690, 41323, 59, 1.4737539999999996
60, 0, 0, 0, 0, 45.0, 378, 41701, 60, 0.8596401000000071
61, 0, 0, 0, 0, 125.0, 433, 42134, 61, 0.9453973000000104
62, 0, 0, 0, 0, 80.0, 371, 42505, 62, 0.846741300000005
63, 0, 0, 0, 0, 15.0, 612, 43117, 63, 1.3742665999999986
64, 0, 0, 0, 0, 415.0, 1273, 44390, 64, 2.635562099999987
65, 0, 0, 0, 0, 210.0, 710, 45100, 65, 1.5592773999999991
66, 0, 0, 0, 0, 185.0, 895, 45995, 66, 1.9114192000000116
67, 0, 0, 0, 0, 260.0, 1232, 47227, 67, 2.6249667000000017
68, 0, 0, 0, 0, 55.0, 511, 47738, 68, 1.1353256000000016
69, 0, 0, 0, 0, 55.0, 363, 48101, 69, 0.8113584999999972
70, 0, 0, 0, 0, 80.0, 617, 48718, 70, 1.3628682000000083
71, 0, 0, 0, 0, 120.0, 500, 49218, 71, 1.0867788999999988
72, 0, 0, 0, 0, 90.0, 587, 49805, 72, 1.2981017000000037
73, 0, 0, 0, 0, 50.0, 419, 50224, 73, 0.89969099999999
74, 0, 0, 0, 0, 65.0, 556, 50780, 74, 1.2343094999999948
75, 0, 0, 0, 0, 90.0, 640, 51420, 75, 1.3844205000000045
76, 0, 0, 0, 0, 145.0, 705, 52125, 76, 1.5281326000000064
77, 0, 0, 0, 0, 155.0, 793, 52918, 77, 1.7208834000000053
78, 0, 0, 0, 0, 105.0, 540, 53458, 78, 1.1858153000000158
79, 0, 0, 0, 0, 140.0, 633, 54091, 79, 1.3670036000000039
80, 0, 0, 0, 0, 85.0, 713, 54804, 80, 1.6142714999999725
81, 0, 0, 0, 0, 30.0, 603, 55407, 81, 1.428381700000017
82, 0, 0, 0, 0, 105.0, 655, 56062, 82, 1.4054208999999958
83, 0, 0, 0, 0, 40.0, 370, 56432, 83, 0.8218076999999937
84, 0, 0, 0, 0, 335.0, 1153, 57585, 84, 2.4318540000000155
85, 0, 0, 0, 0, 120.0, 518, 58103, 85, 1.1290950000000066
86, 0, 0, 0, 0, 65.0, 663, 58766, 86, 1.4256244999999979
87, 0, 0, 0, 0, 180.0, 626, 59392, 87, 1.4058945999999821
88, 0, 0, 0, 0, 170.0, 653, 60045, 88, 1.4747255999999993
89, 0, 0, 0, 0, 265.0, 988, 61033, 89, 2.118049600000006
90, 0, 0, 0, 0, 165.0, 799, 61832, 90, 1.7275915999999825
91, 0, 0, 0, 0, 75.0, 649, 62481, 91, 1.425030200000009
92, 0, 0, 0, 0, 110.0, 389, 62870, 92, 0.8545951999999772
93, 0, 0, 0, 0, 135.0, 550, 63420, 93, 1.2080411999999967
94, 0, 0, 0, 0, 50.0, 627, 64047, 94, 1.3764797000000044
95, 0, 0, 0, 0, 640.0, 1531, 65578, 95, 3.2196997000000067
96, 0, 0, 0, 0, 130.0, 1166, 66744, 96, 2.4669508000000064
97, 0, 0, 0, 0, 80.0, 387, 67131, 97, 0.8544575999999893
98, 0, 0, 0, 0, 280.0, 991, 68122, 98, 2.106985100000003
99, 0, 0, 0, 0, 5.0, 471, 68593, 99, 1.0454546999999934
100, 0, 0, 0, 0, 15.0, 468, 69061, 100, 1.0255267000000003
101, 0, 0, 0, 0, 155.0, 687, 69748, 101, 1.5150562000000036
102, 0, 0, 0, 0, 35.0, 591, 70339, 102, 1.3335806000000048
103, 0, 0, 0, 0, 485.0, 1452, 71791, 103, 3.0375444999999957
104, 0, 0, 0, 0, 180.0, 704, 72495, 104, 1.5203349999999887
105, 0, 0, 0, 0, 135.0, 492, 72987, 105, 1.0802769000000012
106, 0, 0, 0, 0, 120.0, 752, 73739, 106, 1.6303612999999757
107, 0, 0, 0, 0, 80.0, 472, 74211, 107, 1.0314275000000066
108, 0, 0, 0, 0, 210.0, 706, 74917, 108, 1.5331606999999963
109, 0, 0, 0, 0, 485.0, 1421, 76338, 109, 2.993019000000004
110, 0, 0, 0, 0, 185.0, 776, 77114, 110, 1.674490800000001
111, 0, 0, 0, 0, 135.0, 771, 77885, 111, 1.6819050000000004
112, 0, 0, 0, 0, 120.0, 650, 78535, 112, 1.3972753000000182
113, 0, 0, 0, 0, 170.0, 795, 79330, 113, 1.716700099999997
114, 0, 0, 0, 0, 105.0, 578, 79908, 114, 1.2888834000000031
115, 0, 0, 0, 0, 65.0, 533, 80441, 115, 1.2085572000000013
116, 0, 0, 0, 0, 80.0, 432, 80873, 116, 0.9647601000000066
117, 0, 0, 0, 0, 150.0, 688, 81561, 117, 1.4829213000000152
118, 0, 0, 0, 0, 105.0, 550, 82111, 118, 1.1854397999999833
119, 0, 0, 0, 0, 110.0, 575, 82686, 119, 1.2726425999999833
120, 0, 0, 0, 0, 120.0, 677, 83363, 120, 1.4698517000000209
121, 0, 0, 0, 0, 150.0, 763, 84126, 121, 1.656263800000005
122, 0, 0, 0, 0, 210.0, 989, 85115, 122, 2.136447599999997
123, 0, 0, 0, 0, 50.0, 598, 85713, 123, 1.2815278999999862
