,loss,mae,mean_q,mean_eps,episode_reward,nb_episode_steps,nb_steps,episode,duration
0,0,0,0,0,165.0,604,604,0,1.4754929000000008
1, 0, 0, 0, 0, 30.0, 523, 1127, 1, 1.2794730000000012
2, 0, 0, 0, 0, 100.0, 714, 1841, 2, 2.026670700000002
3, 0, 0, 0, 0, 85.0, 641, 2482, 3, 1.8918286000000002
4, 0, 0, 0, 0, 225.0, 1429, 3911, 4, 3.818798400000002
5, 0, 0, 0, 0, 90.0, 445, 4356, 5, 1.170382
6, 0, 0, 0, 0, 75.0, 566, 4922, 6, 1.5819338000000016
7, 0, 0, 0, 0, 105.0, 670, 5592, 7, 2.2381555000000013
8, 0, 0, 0, 0, 30.0, 424, 6016, 8, 1.2493224000000005
9, 0, 0, 0, 0, 240.0, 808, 6824, 9, 2.2499353999999983
10, 0, 0, 0, 0, 135.0, 755, 7579, 10, 1.7664952000000014
11, 0, 0, 0, 0, 535.0, 1015, 8594, 11, 2.406739700000003
12, 0, 0, 0, 0, 490.0, 982, 9576, 12, 2.3283203999999955
13, 0, 0, 0, 0, 15.0, 460, 10036, 13, 1.1168745999999956
14, 0, 0, 0, 0, 315.0, 994, 11030, 14, 2.260126299999996
15, 0, 0, 0, 0, 425.0, 837, 11867, 15, 1.9378032999999988
16, 0, 0, 0, 0, 110.0, 734, 12601, 16, 1.8567296000000013
17, 0, 0, 0, 0, 65.0, 595, 13196, 17, 1.434660799999996
18, 0, 0, 0, 0, 110.0, 622, 13818, 18, 1.5012357999999963
19, 0, 0, 0, 0, 195.0, 856, 14674, 19, 2.0107327999999995
20, 0, 0, 0, 0, 150.0, 610, 15284, 20, 1.5414719000000048
21, 0, 0, 0, 0, 215.0, 896, 16180, 21, 2.4618876999999983
22, 0, 0, 0, 0, 210.0, 772, 16952, 22, 1.8617847999999952
23, 0, 0, 0, 0, 65.0, 493, 17445, 23, 1.294161299999999
24, 0, 0, 0, 0, 120.0, 739, 18184, 24, 1.8602996999999988
25, 0, 0, 0, 0, 345.0, 1205, 19389, 25, 3.022259400000003
26, 0, 0, 0, 0, 185.0, 491, 19880, 26, 1.2884235000000004
27, 0, 0, 0, 0, 105.0, 658, 20538, 27, 1.6566431000000037
28, 0, 0, 0, 0, 145.0, 768, 21306, 28, 1.9412258000000122
29, 0, 0, 0, 0, 100.0, 383, 21689, 29, 0.9671508999999929
30, 0, 0, 0, 0, 150.0, 460, 22149, 30, 1.1820756999999986
31, 0, 0, 0, 0, 145.0, 687, 22836, 31, 1.7505709999999937
32, 0, 0, 0, 0, 410.0, 1032, 23868, 32, 2.6825527999999963
33, 0, 0, 0, 0, 135.0, 784, 24652, 33, 1.992102200000005
34, 0, 0, 0, 0, 50.0, 673, 25325, 34, 1.7868461000000053
35, 0, 0, 0, 0, 140.0, 795, 26120, 35, 2.0428296999999986
36, 0, 0, 0, 0, 105.0, 608, 26728, 36, 1.5284573999999935
37, 0, 0, 0, 0, 30.0, 575, 27303, 37, 1.4681896999999964
38, 0, 0, 0, 0, 245.0, 798, 28101, 38, 2.0801672999999994
39, 0, 0, 0, 0, 110.0, 1069, 29170, 39, 2.7058363999999955
40, 0, 0, 0, 0, 80.0, 380, 29550, 40, 1.0434846999999934
41, 0, 0, 0, 0, 25.0, 453, 30003, 41, 1.127180199999998
42, 0, 0, 0, 0, 170.0, 1231, 31234, 42, 3.0705067999999898
43, 0, 0, 0, 0, 75.0, 446, 31680, 43, 1.1475752000000057
44, 0, 0, 0, 0, 185.0, 835, 32515, 44, 2.0832214999999934
45, 0, 0, 0, 0, 45.0, 636, 33151, 45, 1.6359216000000032
46, 0, 0, 0, 0, 215.0, 936, 34087, 46, 2.36237779999999
47, 0, 0, 0, 0, 100.0, 649, 34736, 47, 1.6412578999999994
48, 0, 0, 0, 0, 80.0, 502, 35238, 48, 1.191564100000008
49, 0, 0, 0, 0, 80.0, 460, 35698, 49, 1.154571500000003
50, 0, 0, 0, 0, 155.0, 689, 36387, 50, 1.6467542999999978
51, 0, 0, 0, 0, 30.0, 394, 36781, 51, 0.9484993000000088
52, 0, 0, 0, 0, 60.0, 627, 37408, 52, 1.464967999999999
53, 0, 0, 0, 0, 105.0, 677, 38085, 53, 1.5423411000000016
54, 0, 0, 0, 0, 135.0, 958, 39043, 54, 2.2165111000000053
55, 0, 0, 0, 0, 60.0, 429, 39472, 55, 1.1055013999999943
56, 0, 0, 0, 0, 35.0, 569, 40041, 56, 1.4794819999999902
57, 0, 0, 0, 0, 45.0, 405, 40446, 57, 0.9561487
58, 0, 0, 0, 0, 105.0, 532, 40978, 58, 1.2899375000000077
59, 0, 0, 0, 0, 80.0, 470, 41448, 59, 1.2915224999999992
60, 0, 0, 0, 0, 290.0, 1130, 42578, 60, 2.6488899999999944
61, 0, 0, 0, 0, 55.0, 402, 42980, 61, 0.991654699999998
62, 0, 0, 0, 0, 210.0, 766, 43746, 62, 1.8744161999999989
63, 0, 0, 0, 0, 80.0, 387, 44133, 63, 0.8981089000000111
64, 0, 0, 0, 0, 110.0, 551, 44684, 64, 1.3842009999999902
65, 0, 0, 0, 0, 445.0, 1543, 46227, 65, 3.471830099999991
66, 0, 0, 0, 0, 180.0, 674, 46901, 66, 1.5407795000000135
67, 0, 0, 0, 0, 75.0, 935, 47836, 67, 2.150858400000004
68, 0, 0, 0, 0, 80.0, 391, 48227, 68, 0.9178511000000071
69, 0, 0, 0, 0, 245.0, 838, 49065, 69, 1.8329601000000082
70, 0, 0, 0, 0, 160.0, 656, 49721, 70, 1.549149199999988
71, 0, 0, 0, 0, 195.0, 683, 50404, 71, 1.6530539999999974
72, 0, 0, 0, 0, 110.0, 550, 50954, 72, 1.2822604000000126
73, 0, 0, 0, 0, 140.0, 680, 51634, 73, 1.7017503000000147
74, 0, 0, 0, 0, 80.0, 478, 52112, 74, 1.1493459000000144
75, 0, 0, 0, 0, 355.0, 1052, 53164, 75, 2.665258300000005
76, 0, 0, 0, 0, 170.0, 679, 53843, 76, 1.583084499999984
77, 0, 0, 0, 0, 110.0, 563, 54406, 77, 1.3145476999999914
78, 0, 0, 0, 0, 110.0, 598, 55004, 78, 1.4683892999999841
79, 0, 0, 0, 0, 210.0, 818, 55822, 79, 1.896288999999996
80, 0, 0, 0, 0, 35.0, 472, 56294, 80, 1.1052039999999863
81, 0, 0, 0, 0, 35.0, 488, 56782, 81, 1.2980691999999863
82, 0, 0, 0, 0, 45.0, 524, 57306, 82, 1.2496935000000065
83, 0, 0, 0, 0, 240.0, 782, 58088, 83, 1.8012158000000227
84, 0, 0, 0, 0, 45.0, 586, 58674, 84, 1.4055330999999853
85, 0, 0, 0, 0, 135.0, 611, 59285, 85, 1.4188383999999985
86, 0, 0, 0, 0, 475.0, 1310, 60595, 86, 2.870733400000006
87, 0, 0, 0, 0, 95.0, 672, 61267, 87, 1.5371038000000112
88, 0, 0, 0, 0, 60.0, 608, 61875, 88, 1.376978400000013
89, 0, 0, 0, 0, 45.0, 542, 62417, 89, 1.2661271999999997
90, 0, 0, 0, 0, 110.0, 623, 63040, 90, 1.4422409999999957
91, 0, 0, 0, 0, 210.0, 678, 63718, 91, 1.5433212000000083
92, 0, 0, 0, 0, 135.0, 654, 64372, 92, 1.5127267000000018
93, 0, 0, 0, 0, 65.0, 567, 64939, 93, 1.310717000000011
94, 0, 0, 0, 0, 195.0, 883, 65822, 94, 2.007289500000013
95, 0, 0, 0, 0, 50.0, 630, 66452, 95, 1.4747753999999986
96, 0, 0, 0, 0, 155.0, 559, 67011, 96, 1.3059284999999932
97, 0, 0, 0, 0, 230.0, 1077, 68088, 97, 2.466555900000003
